Customer ID,recency_days,Frequency,Monetary,R_score,F_score,M_score,RFM_total,Segment
16144,247,1,175.2,3,2,2,7,Dormant
16194,376,1,308.6,3,2,2,7,Dormant
16247,171,1,114.56,3,2,2,7,Dormant
16263,424,1,351.01,2,2,3,7,Dormant
16269,438,1,717.57,2,2,3,7,Dormant
16286,478,2,328.95,2,3,2,7,Dormant
16297,269,1,301.9,3,2,2,7,Dormant
16302,127,1,233.22,3,2,2,7,Dormant
16338,158,1,214.8,3,2,2,7,Dormant
16339,285,1,109.95,3,2,2,7,Dormant
16373,383,2,309.49,2,3,2,7,Dormant
16375,471,2,104,2,3,2,7,Dormant
16381,396,2,258.7,2,3,2,7,Dormant
16403,313,1,177.5,3,2,2,7,Dormant
16425,303,1,302.7,3,2,2,7,Dormant
16429,107,1,284.55,3,2,2,7,Dormant
16437,382,2,301.25,2,3,2,7,Dormant
16457,219,1,208.36,3,2,2,7,Dormant
16476,432,1,350.35,2,2,3,7,Dormant
16483,193,1,139.35,3,2,2,7,Dormant
16489,381,2,303.7,2,3,2,7,Dormant
16517,278,1,162.7,3,2,2,7,Dormant
16524,447,2,308.14,2,3,2,7,Dormant
16581,183,1,105.84,3,2,2,7,Dormant
16582,114,1,313.62,3,2,2,7,Dormant
16587,233,1,225.15,3,2,2,7,Dormant
16598,286,1,145.05,3,2,2,7,Dormant
16604,563,2,432.45,1,3,3,7,Dormant
16617,236,1,151.85,3,2,2,7,Dormant
16635,407,1,473,2,2,3,7,Dormant
16646,450,1,678.8,2,2,3,7,Dormant
16665,363,1,135.4,3,2,2,7,Dormant
16691,419,2,178.83,2,3,2,7,Dormant
16697,242,1,112.75,3,2,2,7,Dormant
16704,619,2,695.66,1,3,3,7,Dormant
16721,263,1,292.47,3,2,2,7,Dormant
16761,97,1,316.62,3,2,2,7,Dormant
16783,437,1,391.95,2,2,3,7,Dormant
16785,410,1,533.78,2,2,3,7,Dormant
16802,680,2,582.61,1,3,3,7,Dormant
16819,466,2,182.59,2,3,2,7,Dormant
16844,563,2,614.34,1,3,3,7,Dormant
16849,187,1,124.57,3,2,2,7,Dormant
16850,334,1,332.41,3,2,2,7,Dormant
16857,443,1,352.8,2,2,3,7,Dormant
16870,470,1,450.16,2,2,3,7,Dormant
16874,380,1,217.74,3,2,2,7,Dormant
16920,412,1,355.45,2,2,3,7,Dormant
16958,436,1,809.44,2,2,3,7,Dormant
16963,188,1,110.55,3,2,2,7,Dormant
16965,227,1,201.19,3,2,2,7,Dormant
16967,190,1,319.02,3,2,2,7,Dormant
16974,523,2,365.5,1,3,3,7,Dormant
16976,268,1,251.52,3,2,2,7,Dormant
17039,605,1,1954.99,1,2,4,7,Dormant
17060,267,1,234.24,3,2,2,7,Dormant
17104,424,1,474.03,2,2,3,7,Dormant
17106,390,1,491.23,2,2,3,7,Dormant
17117,289,1,116.2,3,2,2,7,Dormant
17118,318,1,157.02,3,2,2,7,Dormant
17120,234,1,307.46,3,2,2,7,Dormant
17124,186,1,298.89,3,2,2,7,Dormant
17128,335,1,157.09,3,2,2,7,Dormant
17156,492,1,591.87,2,2,3,7,Dormant
17161,445,1,856.01,2,2,3,7,Dormant
17168,499,1,400.2,2,2,3,7,Dormant
17182,423,2,321.3,2,3,2,7,Dormant
17196,428,1,352.9,2,2,3,7,Dormant
17234,183,1,149.89,3,2,2,7,Dormant
17257,437,2,192.73,2,3,2,7,Dormant
17269,386,1,537.46,2,2,3,7,Dormant
17276,403,1,508.39,2,2,3,7,Dormant
17283,379,1,188.46,3,2,2,7,Dormant
17285,629,2,428.34,1,3,3,7,Dormant
17292,473,2,271.75,2,3,2,7,Dormant
17294,670,2,467.79,1,3,3,7,Dormant
17303,362,1,250.04,3,2,2,7,Dormant
17305,649,1,2135.46,1,2,4,7,Dormant
17326,409,2,321.95,2,3,2,7,Dormant
17327,410,2,152.35,2,3,2,7,Dormant
17331,124,1,175.2,3,2,2,7,Dormant
17367,239,1,168.4,3,2,2,7,Dormant
17394,220,1,203.87,3,2,2,7,Dormant
17407,412,1,552.9,2,2,3,7,Dormant
17455,204,1,131.7,3,2,2,7,Dormant
17474,600,1,1047,1,2,4,7,Dormant
17497,391,2,287.25,2,3,2,7,Dormant
17517,309,1,153.94,3,2,2,7,Dormant
17518,426,2,329.42,2,3,2,7,Dormant
17535,281,1,164.4,3,2,2,7,Dormant
17551,360,1,306.84,3,2,2,7,Dormant
17563,579,2,392.38,1,3,3,7,Dormant
17569,333,1,344.14,3,2,2,7,Dormant
17574,243,1,185.65,3,2,2,7,Dormant
17598,382,1,409.98,2,2,3,7,Dormant
17607,377,1,333.81,3,2,2,7,Dormant
17619,313,1,218.52,3,2,2,7,Dormant
17638,648,2,842.4,1,3,3,7,Dormant
17654,278,1,117.55,3,2,2,7,Dormant
17662,662,2,412.92,1,3,3,7,Dormant
17665,494,1,563.1,2,2,3,7,Dormant
17670,228,1,205.7,3,2,2,7,Dormant
17687,421,1,432.68,2,2,3,7,Dormant
17689,389,2,317.08,2,3,2,7,Dormant
17693,138,1,200.47,3,2,2,7,Dormant
17697,237,1,338.95,3,2,2,7,Dormant
17698,261,1,154.95,3,2,2,7,Dormant
17717,422,1,376.92,2,2,3,7,Dormant
17741,407,2,101.1,2,3,2,7,Dormant
17766,382,2,299.61,2,3,2,7,Dormant
17773,515,2,585.27,1,3,3,7,Dormant
17776,387,2,338.56,2,3,2,7,Dormant
17810,669,2,374.81,1,3,3,7,Dormant
17815,394,1,591.96,2,2,3,7,Dormant
17820,375,1,183.56,3,2,2,7,Dormant
17826,375,1,134.59,3,2,2,7,Dormant
17859,305,1,148.21,3,2,2,7,Dormant
17877,171,1,237.61,3,2,2,7,Dormant
17879,174,1,178.52,3,2,2,7,Dormant
17881,305,1,133.35,3,2,2,7,Dormant
17887,130,1,111.35,3,2,2,7,Dormant
17891,163,1,203.86,3,2,2,7,Dormant
17893,226,1,112.25,3,2,2,7,Dormant
17899,160,1,155.8,3,2,2,7,Dormant
17903,395,1,381.09,2,2,3,7,Dormant
17972,242,1,136.04,3,2,2,7,Dormant
17989,380,1,228.83,3,2,2,7,Dormant
18004,363,1,169.47,3,2,2,7,Dormant
18010,257,1,174.8,3,2,2,7,Dormant
18027,99,1,115.31,3,2,2,7,Dormant
18047,382,2,342.69,2,3,2,7,Dormant
18063,391,2,186.6,2,3,2,7,Dormant
18068,290,1,101.7,3,2,2,7,Dormant
18072,186,1,247.44,3,2,2,7,Dormant
18083,398,1,470.73,2,2,3,7,Dormant
18086,275,1,101.34,3,2,2,7,Dormant
18089,447,1,428.45,2,2,3,7,Dormant
18090,422,1,349.4,2,2,3,7,Dormant
18098,397,1,550.84,2,2,3,7,Dormant
18099,128,1,168.31,3,2,2,7,Dormant
18113,369,1,152.64,3,2,2,7,Dormant
18114,291,1,220.1,3,2,2,7,Dormant
18120,215,1,111.15,3,2,2,7,Dormant
18129,244,1,112.55,3,2,2,7,Dormant
18134,599,2,445,1,3,3,7,Dormant
18138,296,1,152.65,3,2,2,7,Dormant
18140,474,1,536.41,2,2,3,7,Dormant
18165,178,1,302.46,3,2,2,7,Dormant
18185,250,1,304.25,3,2,2,7,Dormant
18200,107,1,163.8,3,2,2,7,Dormant
18207,500,1,544.47,2,2,3,7,Dormant
18213,237,1,232.48,3,2,2,7,Dormant
18224,264,1,158.95,3,2,2,7,Dormant
18243,415,1,515.78,2,2,3,7,Dormant
18264,499,1,603.25,2,2,3,7,Dormant
18269,367,1,337.2,3,2,2,7,Dormant
18271,610,2,680.85,1,3,3,7,Dormant
18275,579,2,741.85,1,3,3,7,Dormant
18284,432,1,461.68,2,2,3,7,Dormant
12366,634,1,500.24,1,2,3,6,Dormant
12387,416,1,143.94,2,2,2,6,Dormant
12400,415,1,205.25,2,2,2,6,Dormant
12401,304,1,84.3,3,2,1,6,Dormant
12411,410,1,346.9,2,2,2,6,Dormant
12443,733,1,485.31,1,2,3,6,Dormant
12459,606,1,454.36,1,2,3,6,Dormant
12460,457,1,326.65,2,2,2,6,Dormant
12467,424,1,132.8,2,2,2,6,Dormant
12485,530,1,708.1,1,2,3,6,Dormant
12495,641,1,357.4,1,2,3,6,Dormant
12499,561,1,393.72,1,2,3,6,Dormant
12506,233,1,73.5,3,2,1,6,Dormant
12548,167,1,95.2,3,2,1,6,Dormant
12563,409,1,249.24,2,2,2,6,Dormant
12655,424,1,261.35,2,2,2,6,Dormant
12661,437,1,162,2,2,2,6,Dormant
12663,625,2,239.4,1,3,2,6,Dormant
12730,522,1,829.25,1,2,3,6,Dormant
12751,445,1,268.27,2,2,2,6,Dormant
12760,456,1,347.8,2,2,2,6,Dormant
12768,451,1,168.69,2,2,2,6,Dormant
12771,486,1,282.3,2,2,2,6,Dormant
12786,610,1,728.5,1,2,3,6,Dormant
12796,629,1,381,1,2,3,6,Dormant
12807,384,1,330.35,2,2,2,6,Dormant
12850,446,1,330,2,2,2,6,Dormant
12858,384,1,177.92,2,2,2,6,Dormant
12887,384,1,222.4,2,2,2,6,Dormant
12892,397,1,263.38,2,2,2,6,Dormant
12900,423,1,340.33,2,2,2,6,Dormant
12914,401,1,223.98,2,2,2,6,Dormant
12927,395,1,197.31,2,2,2,6,Dormant
12941,725,1,377.49,1,2,3,6,Dormant
12946,437,1,324.45,2,2,2,6,Dormant
12959,485,1,150.95,2,2,2,6,Dormant
12964,438,1,132.24,2,2,2,6,Dormant
12979,730,1,517.7,1,2,3,6,Dormant
12983,599,1,490.08,1,2,3,6,Dormant
13051,579,2,155.8,1,3,2,6,Dormant
13063,481,1,188.4,2,2,2,6,Dormant
13076,458,1,135.4,2,2,2,6,Dormant
13084,492,1,122.4,2,2,2,6,Dormant
13088,418,1,236.11,2,2,2,6,Dormant
13120,239,1,30.6,3,2,1,6,Dormant
13132,262,1,77.3,3,2,1,6,Dormant
13143,585,1,405.1,1,2,3,6,Dormant
13179,619,1,572.31,1,2,3,6,Dormant
13185,268,1,71.4,3,2,1,6,Dormant
13195,415,1,172.38,2,2,2,6,Dormant
13197,610,1,373.01,1,2,3,6,Dormant
13218,128,1,62.64,3,2,1,6,Dormant
13241,412,1,115.58,2,2,2,6,Dormant
13251,403,1,252.68,2,2,2,6,Dormant
13254,377,1,51.41,3,2,1,6,Dormant
13257,437,1,149.75,2,2,2,6,Dormant
13286,601,1,734.91,1,2,3,6,Dormant
13290,439,1,208.63,2,2,2,6,Dormant
13312,452,1,124.75,2,2,2,6,Dormant
13326,433,1,281.76,2,2,2,6,Dormant
13331,402,1,262.4,2,2,2,6,Dormant
13387,418,1,189.44,2,2,2,6,Dormant
13391,204,1,59.8,3,2,1,6,Dormant
13412,621,1,487.35,1,2,3,6,Dormant
13423,429,1,217.03,2,2,2,6,Dormant
13457,689,2,148.22,1,3,2,6,Dormant
13530,635,1,402.98,1,2,3,6,Dormant
13547,409,1,175.53,2,2,2,6,Dormant
13553,675,1,517.8,1,2,3,6,Dormant
13578,410,1,147.66,2,2,2,6,Dormant
13580,407,1,107.75,2,2,2,6,Dormant
13604,659,1,717.62,1,2,3,6,Dormant
13612,633,1,818.29,1,2,3,6,Dormant
13616,569,2,288.1,1,3,2,6,Dormant
13619,545,2,231.69,1,3,2,6,Dormant
13622,697,1,658.95,1,2,3,6,Dormant
13640,612,1,405,1,2,3,6,Dormant
13653,488,1,152.2,2,2,2,6,Dormant
13660,401,1,314.59,2,2,2,6,Dormant
13671,395,1,194.95,2,2,2,6,Dormant
13674,433,1,240.68,2,2,2,6,Dormant
13676,540,2,243.9,1,3,2,6,Dormant
13682,188,1,59.5,3,2,1,6,Dormant
13683,458,1,258.6,2,2,2,6,Dormant
13688,636,1,375.5,1,2,3,6,Dormant
13691,397,1,212.78,2,2,2,6,Dormant
13701,447,1,161,2,2,2,6,Dormant
13702,446,1,135.18,2,2,2,6,Dormant
13714,466,1,161.35,2,2,2,6,Dormant
13746,414,1,176.69,2,2,2,6,Dormant
13765,654,1,352.82,1,2,3,6,Dormant
13766,496,1,190.35,2,2,2,6,Dormant
13789,389,1,239.46,2,2,2,6,Dormant
13796,500,1,289.7,2,2,2,6,Dormant
13825,622,2,255.59,1,3,2,6,Dormant
13829,422,1,102,2,2,2,6,Dormant
13834,577,2,324.19,1,3,2,6,Dormant
13839,487,1,139.95,2,2,2,6,Dormant
13841,253,1,85,3,2,1,6,Dormant
13843,382,1,319.75,2,2,2,6,Dormant
13879,646,1,395.5,1,2,3,6,Dormant
13896,626,1,388.55,1,2,3,6,Dormant
13903,401,1,165.45,2,2,2,6,Dormant
13912,424,1,124.95,2,2,2,6,Dormant
13968,424,1,123.66,2,2,2,6,Dormant
13981,416,1,331.14,2,2,2,6,Dormant
14018,646,1,367.15,1,2,3,6,Dormant
14042,726,1,431.98,1,2,3,6,Dormant
14069,515,2,230.06,1,3,2,6,Dormant
14072,667,1,390.85,1,2,3,6,Dormant
14090,325,1,76.32,3,2,1,6,Dormant
14094,440,1,335.22,2,2,2,6,Dormant
14117,144,1,90,3,2,1,6,Dormant
14123,734,1,436.18,1,2,3,6,Dormant
14153,484,1,233.4,2,2,2,6,Dormant
14166,506,2,256.85,1,3,2,6,Dormant
14187,474,1,123.5,2,2,2,6,Dormant
14192,389,1,293.74,2,2,2,6,Dormant
14200,618,1,379.2,1,2,3,6,Dormant
14203,398,1,339.34,2,2,2,6,Dormant
14244,661,1,366.42,1,2,3,6,Dormant
14263,424,1,322.93,2,2,2,6,Dormant
14269,440,1,295.73,2,2,2,6,Dormant
14278,410,1,205.83,2,2,2,6,Dormant
14279,521,2,191.86,1,3,2,6,Dormant
14281,409,1,245.15,2,2,2,6,Dormant
14318,461,1,158.02,2,2,2,6,Dormant
14351,165,1,51,3,2,1,6,Dormant
14373,359,1,76.55,3,2,1,6,Dormant
14392,433,1,266.4,2,2,2,6,Dormant
14393,219,1,67.95,3,2,1,6,Dormant
14405,387,1,195,2,2,2,6,Dormant
14433,466,1,289.6,2,2,2,6,Dormant
14444,457,1,132.04,2,2,2,6,Dormant
14445,456,1,221.65,2,2,2,6,Dormant
14458,381,1,237.42,2,2,2,6,Dormant
14464,569,2,111,1,3,2,6,Dormant
14486,512,2,175.5,1,3,2,6,Dormant
14519,684,2,206.09,1,3,2,6,Dormant
14521,492,1,199.45,2,2,2,6,Dormant
14526,390,1,262.4,2,2,2,6,Dormant
14545,675,1,349.25,1,2,3,6,Dormant
14571,426,1,161.65,2,2,2,6,Dormant
14576,373,1,70.8,3,2,1,6,Dormant
14579,433,1,105.56,2,2,2,6,Dormant
14589,372,1,79.5,3,2,1,6,Dormant
14610,396,2,24.35,2,3,1,6,Dormant
14614,387,1,295.13,2,2,2,6,Dormant
14630,485,1,338.65,2,2,2,6,Dormant
14635,454,1,215.22,2,2,2,6,Dormant
14668,446,1,111.63,2,2,2,6,Dormant
14678,580,1,403.39,1,2,3,6,Dormant
14706,619,1,390.69,1,2,3,6,Dormant
14718,411,1,226.42,2,2,2,6,Dormant
14728,414,1,190.58,2,2,2,6,Dormant
14749,480,1,310.15,2,2,2,6,Dormant
14751,685,2,126.45,1,3,2,6,Dormant
14760,298,1,89.2,3,2,1,6,Dormant
14777,404,1,307.56,2,2,2,6,Dormant
14787,472,1,110.65,2,2,2,6,Dormant
14811,388,1,170.5,2,2,2,6,Dormant
14822,486,1,157.7,2,2,2,6,Dormant
14835,529,2,297,1,3,2,6,Dormant
14843,437,1,211.8,2,2,2,6,Dormant
14848,405,1,310.56,2,2,2,6,Dormant
14876,522,2,256.7,1,3,2,6,Dormant
14919,540,1,359.35,1,2,3,6,Dormant
14927,397,1,308.2,2,2,2,6,Dormant
14945,414,1,179.4,2,2,2,6,Dormant
14979,736,1,439.46,1,2,3,6,Dormant
14990,613,2,305.42,1,3,2,6,Dormant
14991,431,1,314.67,2,2,2,6,Dormant
14992,443,1,210.5,2,2,2,6,Dormant
15029,620,1,365.1,1,2,3,6,Dormant
15072,480,1,187.52,2,2,2,6,Dormant
15083,257,1,88.2,3,2,1,6,Dormant
15086,565,2,218.53,1,3,2,6,Dormant
15094,464,2,83,2,3,1,6,Dormant
15161,389,1,119.92,2,2,2,6,Dormant
15166,468,1,167.16,2,2,2,6,Dormant
15178,261,1,40.5,3,2,1,6,Dormant
15217,564,1,426.24,1,2,3,6,Dormant
15242,423,1,302.04,2,2,2,6,Dormant
15294,411,1,233.35,2,2,2,6,Dormant
15313,111,1,52,3,2,1,6,Dormant
15328,408,1,107.24,2,2,2,6,Dormant
15336,402,1,240.5,2,2,2,6,Dormant
15397,290,1,94,3,2,1,6,Dormant
15477,650,1,368.4,1,2,3,6,Dormant
15490,431,1,217.6,2,2,2,6,Dormant
15509,381,1,166.51,2,2,2,6,Dormant
15515,388,1,171.81,2,2,2,6,Dormant
15536,410,1,259.09,2,2,2,6,Dormant
15541,115,1,85.13,3,2,1,6,Dormant
15564,464,2,70.74,2,3,1,6,Dormant
15588,678,1,579.6,1,2,3,6,Dormant
15613,611,1,433.72,1,2,3,6,Dormant
15616,439,1,317.11,2,2,2,6,Dormant
15631,643,1,596.67,1,2,3,6,Dormant
15635,396,1,100.35,2,2,2,6,Dormant
15647,416,1,169,2,2,2,6,Dormant
15662,662,2,283.73,1,3,2,6,Dormant
15668,218,1,76.32,3,2,1,6,Dormant
15682,600,2,318.24,1,3,2,6,Dormant
15688,419,1,190.57,2,2,2,6,Dormant
15726,391,1,321.91,2,2,2,6,Dormant
15735,422,1,327.68,2,2,2,6,Dormant
15753,305,1,79.2,3,2,1,6,Dormant
15761,443,1,143.05,2,2,2,6,Dormant
15765,667,1,370.63,1,2,3,6,Dormant
15772,419,1,280.88,2,2,2,6,Dormant
15778,432,1,307.95,2,2,2,6,Dormant
15816,543,2,144.15,1,3,2,6,Dormant
15846,386,1,107.01,2,2,2,6,Dormant
15878,562,2,330.77,1,3,2,6,Dormant
15893,482,1,305.28,2,2,2,6,Dormant
15902,381,1,145.01,2,2,2,6,Dormant
15929,645,1,594,1,2,3,6,Dormant
15931,429,1,239.9,2,2,2,6,Dormant
15940,312,1,35.8,3,2,1,6,Dormant
15941,638,1,405,1,2,3,6,Dormant
15943,650,2,271.29,1,3,2,6,Dormant
15962,450,1,295.83,2,2,2,6,Dormant
16044,436,1,340.84,2,2,2,6,Dormant
16074,391,1,265.25,2,2,2,6,Dormant
16093,107,1,17,3,2,1,6,Dormant
16137,681,1,422.7,1,2,3,6,Dormant
16162,253,1,37.4,3,2,1,6,Dormant
16192,736,1,351.3,1,2,3,6,Dormant
16237,438,1,136.65,2,2,2,6,Dormant
16252,383,1,295.09,2,2,2,6,Dormant
16257,177,1,46.95,3,2,1,6,Dormant
16273,649,2,336.04,1,3,2,6,Dormant
16288,471,1,129.85,2,2,2,6,Dormant
16289,463,1,136.31,2,2,2,6,Dormant
16294,477,1,126.05,2,2,2,6,Dormant
16299,478,1,193.65,2,2,2,6,Dormant
16304,695,1,381.66,1,2,3,6,Dormant
16312,433,1,171.15,2,2,2,6,Dormant
16334,493,1,277.48,2,2,2,6,Dormant
16346,386,1,224.51,2,2,2,6,Dormant
16349,291,1,53.5,3,2,1,6,Dormant
16371,449,1,157.2,2,2,2,6,Dormant
16396,477,1,137.8,2,2,2,6,Dormant
16452,631,2,332.17,1,3,2,6,Dormant
16453,531,2,251.71,1,3,2,6,Dormant
16481,683,1,453.38,1,2,3,6,Dormant
16487,578,2,209.4,1,3,2,6,Dormant
16490,437,1,205.41,2,2,2,6,Dormant
16492,541,1,385.56,1,2,3,6,Dormant
16502,621,2,266.5,1,3,2,6,Dormant
16534,643,1,635.9,1,2,3,6,Dormant
16540,415,1,226.7,2,2,2,6,Dormant
16541,736,1,424.03,1,2,3,6,Dormant
16559,398,1,185.2,2,2,2,6,Dormant
16562,477,1,223.86,2,2,2,6,Dormant
16577,667,1,380,1,2,3,6,Dormant
16579,426,1,295.05,2,2,2,6,Dormant
16585,594,2,341.59,1,3,2,6,Dormant
16599,386,1,172.8,2,2,2,6,Dormant
16610,220,1,75.66,3,2,1,6,Dormant
16630,408,1,106.8,2,2,2,6,Dormant
16640,398,1,179.4,2,2,2,6,Dormant
16659,190,1,39.12,3,2,1,6,Dormant
16662,395,1,163.8,2,2,2,6,Dormant
16687,391,1,157.63,2,2,2,6,Dormant
16695,562,2,193.15,1,3,2,6,Dormant
16724,405,1,147.35,2,2,2,6,Dormant
16738,298,1,3.75,3,2,1,6,Dormant
16740,396,1,236.81,2,2,2,6,Dormant
16760,431,1,228,2,2,2,6,Dormant
16821,382,1,113.35,2,2,2,6,Dormant
16840,604,2,139.85,1,3,2,6,Dormant
16865,402,1,130.95,2,2,2,6,Dormant
16876,404,1,136.01,2,2,2,6,Dormant
16886,457,1,134,2,2,2,6,Dormant
16911,636,2,255.25,1,3,2,6,Dormant
16922,573,1,611.08,1,2,3,6,Dormant
16937,500,1,202.1,2,2,2,6,Dormant
16962,410,1,251.04,2,2,2,6,Dormant
16964,734,2,207.85,1,3,2,6,Dormant
16973,387,1,127,2,2,2,6,Dormant
17012,726,1,384.16,1,2,3,6,Dormant
17016,577,1,552.4,1,2,3,6,Dormant
17036,384,1,176.9,2,2,2,6,Dormant
17055,446,1,239.55,2,2,2,6,Dormant
17065,638,2,194.7,1,3,2,6,Dormant
17089,387,1,128.45,2,2,2,6,Dormant
17099,534,1,582.17,1,2,3,6,Dormant
17102,262,1,25.5,3,2,1,6,Dormant
17103,723,1,424.3,1,2,3,6,Dormant
17116,649,1,389.78,1,2,3,6,Dormant
17121,403,1,314.74,2,2,2,6,Dormant
17149,452,1,143.1,2,2,2,6,Dormant
17174,218,1,59.9,3,2,1,6,Dormant
17178,732,1,436.71,1,2,3,6,Dormant
17184,570,2,198.41,1,3,2,6,Dormant
17195,656,1,562.98,1,2,3,6,Dormant
17202,421,1,160.65,2,2,2,6,Dormant
17208,396,1,115.35,2,2,2,6,Dormant
17210,393,1,253.37,2,2,2,6,Dormant
17215,465,1,186.15,2,2,2,6,Dormant
17260,412,1,120.95,2,2,2,6,Dormant
17263,209,1,63.44,3,2,1,6,Dormant
17264,425,1,279.59,2,2,2,6,Dormant
17273,425,1,141.12,2,2,2,6,Dormant
17275,384,1,114.52,2,2,2,6,Dormant
17280,439,1,118.86,2,2,2,6,Dormant
17316,421,1,124.45,2,2,2,6,Dormant
17355,387,1,285.11,2,2,2,6,Dormant
17378,375,1,10.95,3,2,1,6,Dormant
17390,421,1,149.3,2,2,2,6,Dormant
17435,412,1,331.35,2,2,2,6,Dormant
17437,530,1,373.17,1,2,3,6,Dormant
17467,396,1,102.6,2,2,2,6,Dormant
17471,475,1,321.65,2,2,2,6,Dormant
17479,633,1,389.26,1,2,3,6,Dormant
17484,577,2,209.57,1,3,2,6,Dormant
17493,386,1,100.91,2,2,2,6,Dormant
17558,394,1,259.17,2,2,2,6,Dormant
17568,634,1,382.79,1,2,3,6,Dormant
17570,382,1,100,2,2,2,6,Dormant
17577,646,2,348.75,1,3,2,6,Dormant
17617,559,1,395.33,1,2,3,6,Dormant
17627,479,1,296.36,2,2,2,6,Dormant
17657,431,1,126,2,2,2,6,Dormant
17688,394,1,304.2,2,2,2,6,Dormant
17710,424,1,293.5,2,2,2,6,Dormant
17729,597,1,438.65,1,2,3,6,Dormant
17743,449,1,229.2,2,2,2,6,Dormant
17747,113,1,71.4,3,2,1,6,Dormant
17748,528,1,358.15,1,2,3,6,Dormant
17751,422,1,157.86,2,2,2,6,Dormant
17752,360,1,80.64,3,2,1,6,Dormant
17762,457,1,129.75,2,2,2,6,Dormant
17775,255,1,56.4,3,2,1,6,Dormant
17794,687,2,147.3,1,3,2,6,Dormant
17803,393,1,184.66,2,2,2,6,Dormant
17821,407,1,334.62,2,2,2,6,Dormant
17840,444,1,185.72,2,2,2,6,Dormant
17842,603,1,430.69,1,2,3,6,Dormant
17844,107,1,51.56,3,2,1,6,Dormant
17847,516,2,129.69,1,3,2,6,Dormant
17868,387,1,234.65,2,2,2,6,Dormant
17872,382,1,235.87,2,2,2,6,Dormant
17906,248,1,72.9,3,2,1,6,Dormant
17938,421,1,144.29,2,2,2,6,Dormant
17939,160,1,99.14,3,2,1,6,Dormant
17956,250,1,12.75,3,2,1,6,Dormant
17981,411,1,239.12,2,2,2,6,Dormant
17983,396,1,171.71,2,2,2,6,Dormant
17992,390,1,254.13,2,2,2,6,Dormant
18007,393,1,220.32,2,2,2,6,Dormant
18021,510,2,227.06,1,3,2,6,Dormant
18029,643,1,433.77,1,2,3,6,Dormant
18032,335,1,73.5,3,2,1,6,Dormant
18054,393,1,176.5,2,2,2,6,Dormant
18076,381,1,151.49,2,2,2,6,Dormant
18091,594,1,360.85,1,2,3,6,Dormant
18100,551,1,451.56,1,2,3,6,Dormant
18107,443,1,167.13,2,2,2,6,Dormant
18111,590,1,405.85,1,2,3,6,Dormant
18124,473,1,111.53,2,2,2,6,Dormant
18128,538,1,420.04,1,2,3,6,Dormant
18137,552,2,145.99,1,3,2,6,Dormant
18152,647,1,426.69,1,2,3,6,Dormant
18162,733,1,379.16,1,2,3,6,Dormant
18163,585,1,728.84,1,2,3,6,Dormant
18182,464,1,291.13,2,2,2,6,Dormant
18187,632,1,724.89,1,2,3,6,Dormant
18195,388,1,101.16,2,2,2,6,Dormant
18201,723,1,447.53,1,2,3,6,Dormant
18208,566,1,360.08,1,2,3,6,Dormant
18256,388,1,110.7,2,2,2,6,Dormant
18266,435,1,251.1,2,2,2,6,Dormant
18285,661,1,427,1,2,3,6,Dormant
12392,592,1,234.75,1,2,2,5,Dormant
12416,657,1,202.56,1,2,2,5,Dormant
12470,690,1,211.95,1,2,2,5,Dormant
12487,731,1,285.3,1,2,2,5,Dormant
12496,621,2,54.09,1,3,1,5,Dormant
12529,529,1,316.48,1,2,2,5,Dormant
12555,683,1,129.23,1,2,2,5,Dormant
12595,505,1,299.02,1,2,2,5,Dormant
12636,739,1,141,1,2,2,5,Dormant
12692,638,1,110.95,1,2,2,5,Dormant
12698,591,1,339.75,1,2,2,5,Dormant
12746,541,1,254.55,1,2,2,5,Dormant
12773,565,1,124.25,1,2,2,5,Dormant
12780,599,1,337.4,1,2,2,5,Dormant
12799,530,1,219.35,1,2,2,5,Dormant
12848,676,1,208,1,2,2,5,Dormant
12869,682,1,337.67,1,2,2,5,Dormant
12894,576,1,157.35,1,2,2,5,Dormant
12934,737,1,181.65,1,2,2,5,Dormant
12954,639,1,162.45,1,2,2,5,Dormant
12969,603,1,122.45,1,2,2,5,Dormant
13007,580,1,175.25,1,2,2,5,Dormant
13009,673,1,234,1,2,2,5,Dormant
13022,430,1,65.3,2,2,1,5,Dormant
13025,732,1,323.39,1,2,2,5,Dormant
13036,685,1,307.1,1,2,2,5,Dormant
13053,622,1,127.65,1,2,2,5,Dormant
13056,552,1,209.48,1,2,2,5,Dormant
13071,613,1,129.22,1,2,2,5,Dormant
13087,727,1,313.64,1,2,2,5,Dormant
13105,437,1,72,2,2,1,5,Dormant
13111,719,1,321.88,1,2,2,5,Dormant
13114,731,1,234.38,1,2,2,5,Dormant
13119,669,1,134.9,1,2,2,5,Dormant
13125,524,1,158.57,1,2,2,5,Dormant
13128,632,1,263.5,1,2,2,5,Dormant
13172,401,1,69.6,2,2,1,5,Dormant
13191,659,1,164.69,1,2,2,5,Dormant
13215,403,1,81.6,2,2,1,5,Dormant
13289,724,1,307.95,1,2,2,5,Dormant
13303,401,1,61.72,2,2,1,5,Dormant
13306,431,1,53.65,2,2,1,5,Dormant
13315,690,1,310.26,1,2,2,5,Dormant
13380,433,1,62.4,2,2,1,5,Dormant
13383,544,1,305.28,1,2,2,5,Dormant
13400,583,1,310.83,1,2,2,5,Dormant
13445,627,1,241.9,1,2,2,5,Dormant
13454,642,1,219.87,1,2,2,5,Dormant
13490,655,1,154.25,1,2,2,5,Dormant
